"region","series","Unit","Date","Value"
"Oklahoma","Per Capita Personal Income, NSA","$","2000","23983"
"Oklahoma","Per Capita Personal Income, NSA","$","2001","25355"
"Oklahoma","Per Capita Personal Income, NSA","$","2002","25697"
"Oklahoma","Per Capita Personal Income, NSA","$","2003","26720"
"Oklahoma","Per Capita Personal Income, NSA","$","2004","28676"
"Oklahoma","Per Capita Personal Income, NSA","$","2005","31062"
"Oklahoma","Per Capita Personal Income, NSA","$","2006","34019"
"Oklahoma","Per Capita Personal Income, NSA","$","2007","35133"
"Oklahoma","Per Capita Personal Income, NSA","$","2008","38744"
"Oklahoma","Per Capita Personal Income, NSA","$","2009","34920"
"Oklahoma","Per Capita Personal Income, NSA","$","2010","35912"
"Oklahoma","Per Capita Personal Income, NSA","$","2011","38470"
"Oklahoma","Per Capita Personal Income, NSA","$","2012","41117"
"Oklahoma","Per Capita Personal Income, NSA","$","2013","42713"
"Oklahoma","Per Capita Personal Income, NSA","$","2014","45215"
"Oklahoma","Per Capita Personal Income, NSA","$","2015","43999"
"Oklahoma","Per Capita Personal Income, NSA","$","2016","42717"
"Oregon","Per Capita Personal Income, NSA","$","1992","19440"
"Oregon","Per Capita Personal Income, NSA","$","1993","20364"
"Oregon","Per Capita Personal Income, NSA","$","1994","21399"
"Oregon","Per Capita Personal Income, NSA","$","1995","22583"
"Oregon","Per Capita Personal Income, NSA","$","1996","23889"
"Oregon","Per Capita Personal Income, NSA","$","1997","24946"
"Oregon","Per Capita Personal Income, NSA","$","1998","26018"
"Oregon","Per Capita Personal Income, NSA","$","1999","26780"
"Oregon","Per Capita Personal Income, NSA","$","2000","28596"
"Oregon","Per Capita Personal Income, NSA","$","2001","28932"
"Oregon","Per Capita Personal Income, NSA","$","2002","28915"
"Oregon","Per Capita Personal Income, NSA","$","2003","29832"
"Oregon","Per Capita Personal Income, NSA","$","2004","31436"
"Oregon","Per Capita Personal Income, NSA","$","2005","32421"
"Oregon","Per Capita Personal Income, NSA","$","2006","34721"
"Oregon","Per Capita Personal Income, NSA","$","2007","35858"
"Oregon","Per Capita Personal Income, NSA","$","2008","37149"
"Oregon","Per Capita Personal Income, NSA","$","2009","35409"
"Oregon","Per Capita Personal Income, NSA","$","2010","35701"
"Oregon","Per Capita Personal Income, NSA","$","2011","37413"
"Oregon","Per Capita Personal Income, NSA","$","2012","39161"
"Oregon","Per Capita Personal Income, NSA","$","2013","39582"
"Oregon","Per Capita Personal Income, NSA","$","2014","41866"
"Oregon","Per Capita Personal Income, NSA","$","2015","44424"
"Oregon","Per Capita Personal Income, NSA","$","2016","45482"
"Pennsylvania","Per Capita Personal Income, NSA","$","1992","21276"
"Pennsylvania","Per Capita Personal Income, NSA","$","1993","21951"
"Pennsylvania","Per Capita Personal Income, NSA","$","1994","22613"
"Pennsylvania","Per Capita Personal Income, NSA","$","1995","23592"
"Pennsylvania","Per Capita Personal Income, NSA","$","1996","24767"
"Pennsylvania","Per Capita Personal Income, NSA","$","1997","25998"
"Pennsylvania","Per Capita Personal Income, NSA","$","1998","27343"
"Pennsylvania","Per Capita Personal Income, NSA","$","1999","28458"
"Pennsylvania","Per Capita Personal Income, NSA","$","2000","30381"
"Pennsylvania","Per Capita Personal Income, NSA","$","2001","31359"
"Pennsylvania","Per Capita Personal Income, NSA","$","2002","31908"
"Pennsylvania","Per Capita Personal Income, NSA","$","2003","32963"
"Pennsylvania","Per Capita Personal Income, NSA","$","2004","34916"
"Pennsylvania","Per Capita Personal Income, NSA","$","2005","36247"
"Pennsylvania","Per Capita Personal Income, NSA","$","2006","38060"
"Pennsylvania","Per Capita Personal Income, NSA","$","2007","40302"
"Pennsylvania","Per Capita Personal Income, NSA","$","2008","41932"
"Pennsylvania","Per Capita Personal Income, NSA","$","2009","40696"
"Pennsylvania","Per Capita Personal Income, NSA","$","2010","42005"
"Pennsylvania","Per Capita Personal Income, NSA","$","2011","44026"
"Pennsylvania","Per Capita Personal Income, NSA","$","2012","45884"
"Pennsylvania","Per Capita Personal Income, NSA","$","2013","46132"
"Pennsylvania","Per Capita Personal Income, NSA","$","2014","47978"
"Pennsylvania","Per Capita Personal Income, NSA","$","2015","49815"
"Pennsylvania","Per Capita Personal Income, NSA","$","2016","50730"
"Rhode Island","Per Capita Personal Income, NSA","$","1992","21125"
"Rhode Island","Per Capita Personal Income, NSA","$","1993","21975"
"Rhode Island","Per Capita Personal Income, NSA","$","1994","22508"
"Rhode Island","Per Capita Personal Income, NSA","$","1995","23708"
"Rhode Island","Per Capita Personal Income, NSA","$","1996","24471"
"Rhode Island","Per Capita Personal Income, NSA","$","1997","25798"
"Rhode Island","Per Capita Personal Income, NSA","$","1998","27421"
"Rhode Island","Per Capita Personal Income, NSA","$","1999","28394"
"Rhode Island","Per Capita Personal Income, NSA","$","2000","30284"
"Rhode Island","Per Capita Personal Income, NSA","$","2001","31679"
"Rhode Island","Per Capita Personal Income, NSA","$","2002","32730"
"Rhode Island","Per Capita Personal Income, NSA","$","2003","34272"
"Rhode Island","Per Capita Personal Income, NSA","$","2004","35757"
"Rhode Island","Per Capita Personal Income, NSA","$","2005","36927"
"Rhode Island","Per Capita Personal Income, NSA","$","2006","39106"
"Rhode Island","Per Capita Personal Income, NSA","$","2007","40912"
"Rhode Island","Per Capita Personal Income, NSA","$","2008","41977"
"Rhode Island","Per Capita Personal Income, NSA","$","2009","40936"
"Rhode Island","Per Capita Personal Income, NSA","$","2010","42750"
"Rhode Island","Per Capita Personal Income, NSA","$","2011","44329"
"Rhode Island","Per Capita Personal Income, NSA","$","2012","46166"
"Rhode Island","Per Capita Personal Income, NSA","$","2013","46326"
"Rhode Island","Per Capita Personal Income, NSA","$","2014","47831"
"Rhode Island","Per Capita Personal Income, NSA","$","2015","49744"
"Rhode Island","Per Capita Personal Income, NSA","$","2016","50373"
"South Carolina","Per Capita Personal Income, NSA","$","1992","17213"
"South Carolina","Per Capita Personal Income, NSA","$","1993","17880"
"South Carolina","Per Capita Personal Income, NSA","$","1994","18753"
"South Carolina","Per Capita Personal Income, NSA","$","1995","19629"
"South Carolina","Per Capita Personal Income, NSA","$","1996","20614"
"South Carolina","Per Capita Personal Income, NSA","$","1997","21574"
"South Carolina","Per Capita Personal Income, NSA","$","1998","22765"
"South Carolina","Per Capita Personal Income, NSA","$","1999","23564"
"South Carolina","Per Capita Personal Income, NSA","$","2000","24921"
"South Carolina","Per Capita Personal Income, NSA","$","2001","25527"
"South Carolina","Per Capita Personal Income, NSA","$","2002","25948"
"South Carolina","Per Capita Personal Income, NSA","$","2003","26575"
"South Carolina","Per Capita Personal Income, NSA","$","2004","27814"
"South Carolina","Per Capita Personal Income, NSA","$","2005","28958"
"South Carolina","Per Capita Personal Income, NSA","$","2006","30577"
"South Carolina","Per Capita Personal Income, NSA","$","2007","31956"
"South Carolina","Per Capita Personal Income, NSA","$","2008","32877"
"South Carolina","Per Capita Personal Income, NSA","$","2009","31635"
"South Carolina","Per Capita Personal Income, NSA","$","2010","32161"
"South Carolina","Per Capita Personal Income, NSA","$","2011","33803"
"South Carolina","Per Capita Personal Income, NSA","$","2012","35261"
"South Carolina","Per Capita Personal Income, NSA","$","2013","35307"
"South Carolina","Per Capita Personal Income, NSA","$","2014","37042"
"South Carolina","Per Capita Personal Income, NSA","$","2015","38802"
"South Carolina","Per Capita Personal Income, NSA","$","2016","39527"
"South Dakota","Per Capita Personal Income, NSA","$","1992","18226"
"South Dakota","Per Capita Personal Income, NSA","$","1993","18813"
"South Dakota","Per Capita Personal Income, NSA","$","1994","20021"
"South Dakota","Per Capita Personal Income, NSA","$","1995","20238"
"South Dakota","Per Capita Personal Income, NSA","$","1996","22237"
"South Dakota","Per Capita Personal Income, NSA","$","1997","22644"
"South Dakota","Per Capita Personal Income, NSA","$","1998","24289"
"South Dakota","Per Capita Personal Income, NSA","$","1999","25356"
"South Dakota","Per Capita Personal Income, NSA","$","2000","26808"
"South Dakota","Per Capita Personal Income, NSA","$","2001","27832"
"South Dakota","Per Capita Personal Income, NSA","$","2002","27856"
"South Dakota","Per Capita Personal Income, NSA","$","2003","30278"
"South Dakota","Per Capita Personal Income, NSA","$","2004","32168"
"South Dakota","Per Capita Personal Income, NSA","$","2005","33772"
"South Dakota","Per Capita Personal Income, NSA","$","2006","35203"
"South Dakota","Per Capita Personal Income, NSA","$","2007","38729"
"South Dakota","Per Capita Personal Income, NSA","$","2008","41311"
"South Dakota","Per Capita Personal Income, NSA","$","2009","39524"
"South Dakota","Per Capita Personal Income, NSA","$","2010","41068"
"South Dakota","Per Capita Personal Income, NSA","$","2011","44686"
"South Dakota","Per Capita Personal Income, NSA","$","2012","45142"
"South Dakota","Per Capita Personal Income, NSA","$","2013","44758"
"South Dakota","Per Capita Personal Income, NSA","$","2014","46089"
"South Dakota","Per Capita Personal Income, NSA","$","2015","47882"
"South Dakota","Per Capita Personal Income, NSA","$","2016","48051"
"Tennessee","Per Capita Personal Income, NSA","$","1992","18664"
"Tennessee","Per Capita Personal Income, NSA","$","1993","19530"
"Tennessee","Per Capita Personal Income, NSA","$","1994","20395"
"Tennessee","Per Capita Personal Income, NSA","$","1995","21508"
"Tennessee","Per Capita Personal Income, NSA","$","1996","22341"
"Tennessee","Per Capita Personal Income, NSA","$","1997","23308"
"Tennessee","Per Capita Personal Income, NSA","$","1998","25211"
"Tennessee","Per Capita Personal Income, NSA","$","1999","25901"
"Tennessee","Per Capita Personal Income, NSA","$","2000","27154"
"Tennessee","Per Capita Personal Income, NSA","$","2001","27653"
"Tennessee","Per Capita Personal Income, NSA","$","2002","28090"
"Tennessee","Per Capita Personal Income, NSA","$","2003","29041"
"Tennessee","Per Capita Personal Income, NSA","$","2004","30455"
"Tennessee","Per Capita Personal Income, NSA","$","2005","31439"
"Tennessee","Per Capita Personal Income, NSA","$","2006","32950"
"Tennessee","Per Capita Personal Income, NSA","$","2007","34117"
"Tennessee","Per Capita Personal Income, NSA","$","2008","35322"
"Tennessee","Per Capita Personal Income, NSA","$","2009","34635"
"Tennessee","Per Capita Personal Income, NSA","$","2010","35657"
"Tennessee","Per Capita Personal Income, NSA","$","2011","37465"
"Tennessee","Per Capita Personal Income, NSA","$","2012","38800"
"Tennessee","Per Capita Personal Income, NSA","$","2013","38838"
"Tennessee","Per Capita Personal Income, NSA","$","2014","40156"
"Tennessee","Per Capita Personal Income, NSA","$","2015","42156"
"Tennessee","Per Capita Personal Income, NSA","$","2016","43338"
"Texas","Per Capita Personal Income, NSA","$","1992","18880"
"Texas","Per Capita Personal Income, NSA","$","1993","19535"
"Texas","Per Capita Personal Income, NSA","$","1994","20206"
"Texas","Per Capita Personal Income, NSA","$","1995","21177"
"Texas","Per Capita Personal Income, NSA","$","1996","22319"
"Texas","Per Capita Personal Income, NSA","$","1997","23825"
"Texas","Per Capita Personal Income, NSA","$","1998","25435"
"Texas","Per Capita Personal Income, NSA","$","1999","26307"
"Texas","Per Capita Personal Income, NSA","$","2000","28145"
"Texas","Per Capita Personal Income, NSA","$","2001","29394"
"Texas","Per Capita Personal Income, NSA","$","2002","29204"
"Texas","Per Capita Personal Income, NSA","$","2003","29789"
"Texas","Per Capita Personal Income, NSA","$","2004","30551"
"Texas","Per Capita Personal Income, NSA","$","2005","32793"
"Texas","Per Capita Personal Income, NSA","$","2006","35008"
"Texas","Per Capita Personal Income, NSA","$","2007","36630"
"Texas","Per Capita Personal Income, NSA","$","2008","39534"
"Texas","Per Capita Personal Income, NSA","$","2009","36695"
"Texas","Per Capita Personal Income, NSA","$","2010","37896"
"Texas","Per Capita Personal Income, NSA","$","2011","40828"
"Texas","Per Capita Personal Income, NSA","$","2012","43166"
"Texas","Per Capita Personal Income, NSA","$","2013","43390"
"Texas","Per Capita Personal Income, NSA","$","2014","45861"
"Texas","Per Capita Personal Income, NSA","$","2015","46787"
"Texas","Per Capita Personal Income, NSA","$","2016","46204"
"Utah","Per Capita Personal Income, NSA","$","1992","16292"
"Utah","Per Capita Personal Income, NSA","$","1993","17021"
"Utah","Per Capita Personal Income, NSA","$","1994","17879"
"Utah","Per Capita Personal Income, NSA","$","1995","18981"
"Utah","Per Capita Personal Income, NSA","$","1996","20126"
"Utah","Per Capita Personal Income, NSA","$","1997","21231"
"Utah","Per Capita Personal Income, NSA","$","1998","22218"
"Utah","Per Capita Personal Income, NSA","$","1999","22988"
"Utah","Per Capita Personal Income, NSA","$","2000","24138"
"Utah","Per Capita Personal Income, NSA","$","2001","24797"
"Utah","Per Capita Personal Income, NSA","$","2002","25084"
"Utah","Per Capita Personal Income, NSA","$","2003","25657"
"Utah","Per Capita Personal Income, NSA","$","2004","26891"
"Utah","Per Capita Personal Income, NSA","$","2005","28759"
"Utah","Per Capita Personal Income, NSA","$","2006","31154"
"Utah","Per Capita Personal Income, NSA","$","2007","32965"
"Utah","Per Capita Personal Income, NSA","$","2008","33932"
"Utah","Per Capita Personal Income, NSA","$","2009","31619"
"Utah","Per Capita Personal Income, NSA","$","2010","31684"
"Utah","Per Capita Personal Income, NSA","$","2011","33714"
"Utah","Per Capita Personal Income, NSA","$","2012","35564"
"Utah","Per Capita Personal Income, NSA","$","2013","36092"
"Utah","Per Capita Personal Income, NSA","$","2014","37726"
"Utah","Per Capita Personal Income, NSA","$","2015","39775"
"Utah","Per Capita Personal Income, NSA","$","2016","41018"
"Vermont","Per Capita Personal Income, NSA","$","1992","19411"
"Vermont","Per Capita Personal Income, NSA","$","1993","19971"
"Vermont","Per Capita Personal Income, NSA","$","1994","20764"
"Vermont","Per Capita Personal Income, NSA","$","1995","21702"
"Vermont","Per Capita Personal Income, NSA","$","1996","22684"
"Vermont","Per Capita Personal Income, NSA","$","1997","23763"
"Vermont","Per Capita Personal Income, NSA","$","1998","25480"
"Vermont","Per Capita Personal Income, NSA","$","1999","26952"
"Vermont","Per Capita Personal Income, NSA","$","2000","28904"
"Vermont","Per Capita Personal Income, NSA","$","2001","30505"
"Vermont","Per Capita Personal Income, NSA","$","2002","31089"
"Vermont","Per Capita Personal Income, NSA","$","2003","32200"
"Vermont","Per Capita Personal Income, NSA","$","2004","34045"
"Vermont","Per Capita Personal Income, NSA","$","2005","34668"
"Vermont","Per Capita Personal Income, NSA","$","2006","36944"
"Vermont","Per Capita Personal Income, NSA","$","2007","38866"
"Vermont","Per Capita Personal Income, NSA","$","2008","40847"
"Vermont","Per Capita Personal Income, NSA","$","2009","40221"
"Vermont","Per Capita Personal Income, NSA","$","2010","40925"
"Vermont","Per Capita Personal Income, NSA","$","2011","43468"
"Vermont","Per Capita Personal Income, NSA","$","2012","44949"
"Vermont","Per Capita Personal Income, NSA","$","2013","45672"
"Vermont","Per Capita Personal Income, NSA","$","2014","47203"
"Vermont","Per Capita Personal Income, NSA","$","2015","49002"
"Vermont","Per Capita Personal Income, NSA","$","2016","50084"
"Virginia","Per Capita Personal Income, NSA","$","1992","22430"
"Virginia","Per Capita Personal Income, NSA","$","1993","23247"
"Virginia","Per Capita Personal Income, NSA","$","1994","24138"
"Virginia","Per Capita Personal Income, NSA","$","1995","25028"
"Virginia","Per Capita Personal Income, NSA","$","1996","25962"
"Virginia","Per Capita Personal Income, NSA","$","1997","27351"
"Virginia","Per Capita Personal Income, NSA","$","1998","28990"
"Virginia","Per Capita Personal Income, NSA","$","1999","30630"
"Virginia","Per Capita Personal Income, NSA","$","2000","32713"
"Virginia","Per Capita Personal Income, NSA","$","2001","34064"
"Virginia","Per Capita Personal Income, NSA","$","2002","34364"
"Virginia","Per Capita Personal Income, NSA","$","2003","36008"
"Virginia","Per Capita Personal Income, NSA","$","2004","38066"
"Virginia","Per Capita Personal Income, NSA","$","2005","40319"
"Virginia","Per Capita Personal Income, NSA","$","2006","42654"
"Virginia","Per Capita Personal Income, NSA","$","2007","44554"
"Virginia","Per Capita Personal Income, NSA","$","2008","45707"
"Virginia","Per Capita Personal Income, NSA","$","2009","44232"
"Virginia","Per Capita Personal Income, NSA","$","2010","45343"
"Virginia","Per Capita Personal Income, NSA","$","2011","47563"
"Virginia","Per Capita Personal Income, NSA","$","2012","49322"
"Virginia","Per Capita Personal Income, NSA","$","2013","48496"
"Virginia","Per Capita Personal Income, NSA","$","2014","50160"
"Virginia","Per Capita Personal Income, NSA","$","2015","52189"
"Virginia","Per Capita Personal Income, NSA","$","2016","52941"
"Washington","Per Capita Personal Income, NSA","$","1992","22139"
"Washington","Per Capita Personal Income, NSA","$","1993","22745"
"Washington","Per Capita Personal Income, NSA","$","1994","23495"
"Washington","Per Capita Personal Income, NSA","$","1995","24358"
"Washington","Per Capita Personal Income, NSA","$","1996","25782"
"Washington","Per Capita Personal Income, NSA","$","1997","27297"
"Washington","Per Capita Personal Income, NSA","$","1998","29424"
"Washington","Per Capita Personal Income, NSA","$","1999","31045"
"Washington","Per Capita Personal Income, NSA","$","2000","32839"
"Washington","Per Capita Personal Income, NSA","$","2001","33170"
"Washington","Per Capita Personal Income, NSA","$","2002","33505"
"Washington","Per Capita Personal Income, NSA","$","2003","34471"
"Washington","Per Capita Personal Income, NSA","$","2004","36660"
"Washington","Per Capita Personal Income, NSA","$","2005","37759"
"Washington","Per Capita Personal Income, NSA","$","2006","40357"
"Washington","Per Capita Personal Income, NSA","$","2007","43192"
"Washington","Per Capita Personal Income, NSA","$","2008","44794"
"Washington","Per Capita Personal Income, NSA","$","2009","41844"
"Washington","Per Capita Personal Income, NSA","$","2010","42206"
"Washington","Per Capita Personal Income, NSA","$","2011","44224"
"Washington","Per Capita Personal Income, NSA","$","2012","47368"
"Washington","Per Capita Personal Income, NSA","$","2013","47846"
"Washington","Per Capita Personal Income, NSA","$","2014","50942"
"Washington","Per Capita Personal Income, NSA","$","2015","53119"
"Washington","Per Capita Personal Income, NSA","$","2016","54632"
"West Virginia","Per Capita Personal Income, NSA","$","1992","16229"
"West Virginia","Per Capita Personal Income, NSA","$","1993","16726"
"West Virginia","Per Capita Personal Income, NSA","$","1994","17410"
"West Virginia","Per Capita Personal Income, NSA","$","1995","17953"
"West Virginia","Per Capita Personal Income, NSA","$","1996","18692"
"West Virginia","Per Capita Personal Income, NSA","$","1997","19514"
"West Virginia","Per Capita Personal Income, NSA","$","1998","20379"
"West Virginia","Per Capita Personal Income, NSA","$","1999","20984"
"West Virginia","Per Capita Personal Income, NSA","$","2000","22280"
"West Virginia","Per Capita Personal Income, NSA","$","2001","23576"
"West Virginia","Per Capita Personal Income, NSA","$","2002","24481"
"West Virginia","Per Capita Personal Income, NSA","$","2003","24834"
"West Virginia","Per Capita Personal Income, NSA","$","2004","25595"
"West Virginia","Per Capita Personal Income, NSA","$","2005","26593"
"West Virginia","Per Capita Personal Income, NSA","$","2006","28406"
"West Virginia","Per Capita Personal Income, NSA","$","2007","29323"
"West Virginia","Per Capita Personal Income, NSA","$","2008","31273"
"West Virginia","Per Capita Personal Income, NSA","$","2009","31412"
"West Virginia","Per Capita Personal Income, NSA","$","2010","32080"
"West Virginia","Per Capita Personal Income, NSA","$","2011","34001"
"West Virginia","Per Capita Personal Income, NSA","$","2012","34831"
"West Virginia","Per Capita Personal Income, NSA","$","2013","34663"
"West Virginia","Per Capita Personal Income, NSA","$","2014","35747"
"West Virginia","Per Capita Personal Income, NSA","$","2015","36566"
"West Virginia","Per Capita Personal Income, NSA","$","2016","36673"
"Wisconsin","Per Capita Personal Income, NSA","$","1992","20136"
"Wisconsin","Per Capita Personal Income, NSA","$","1993","20933"
"Wisconsin","Per Capita Personal Income, NSA","$","1994","22015"
"Wisconsin","Per Capita Personal Income, NSA","$","1995","22909"
"Wisconsin","Per Capita Personal Income, NSA","$","1996","24027"
"Wisconsin","Per Capita Personal Income, NSA","$","1997","25309"
"Wisconsin","Per Capita Personal Income, NSA","$","1998","26978"
"Wisconsin","Per Capita Personal Income, NSA","$","1999","27991"
"Wisconsin","Per Capita Personal Income, NSA","$","2000","29682"
"Wisconsin","Per Capita Personal Income, NSA","$","2001","30910"
"Wisconsin","Per Capita Personal Income, NSA","$","2002","31538"
"Wisconsin","Per Capita Personal Income, NSA","$","2003","32080"
"Wisconsin","Per Capita Personal Income, NSA","$","2004","33246"
"Wisconsin","Per Capita Personal Income, NSA","$","2005","34173"
"Wisconsin","Per Capita Personal Income, NSA","$","2006","36133"
"Wisconsin","Per Capita Personal Income, NSA","$","2007","37573"
"Wisconsin","Per Capita Personal Income, NSA","$","2008","38873"
"Wisconsin","Per Capita Personal Income, NSA","$","2009","38012"
"Wisconsin","Per Capita Personal Income, NSA","$","2010","38596"
"Wisconsin","Per Capita Personal Income, NSA","$","2011","40777"
"Wisconsin","Per Capita Personal Income, NSA","$","2012","42575"
"Wisconsin","Per Capita Personal Income, NSA","$","2013","42774"
"Wisconsin","Per Capita Personal Income, NSA","$","2014","44351"
"Wisconsin","Per Capita Personal Income, NSA","$","2015","46025"
"Wisconsin","Per Capita Personal Income, NSA","$","2016","46809"
"Wyoming","Per Capita Personal Income, NSA","$","1992","19457"
"Wyoming","Per Capita Personal Income, NSA","$","1993","20250"
"Wyoming","Per Capita Personal Income, NSA","$","1994","20868"
"Wyoming","Per Capita Personal Income, NSA","$","1995","21626"
"Wyoming","Per Capita Personal Income, NSA","$","1996","22440"
"Wyoming","Per Capita Personal Income, NSA","$","1997","23967"
"Wyoming","Per Capita Personal Income, NSA","$","1998","25411"
"Wyoming","Per Capita Personal Income, NSA","$","1999","27149"
"Wyoming","Per Capita Personal Income, NSA","$","2000","28966"
"Wyoming","Per Capita Personal Income, NSA","$","2001","30681"
"Wyoming","Per Capita Personal Income, NSA","$","2002","31416"
"Wyoming","Per Capita Personal Income, NSA","$","2003","33264"
"Wyoming","Per Capita Personal Income, NSA","$","2004","34974"
"Wyoming","Per Capita Personal Income, NSA","$","2005","38232"
"Wyoming","Per Capita Personal Income, NSA","$","2006","43208"
"Wyoming","Per Capita Personal Income, NSA","$","2007","44719"
"Wyoming","Per Capita Personal Income, NSA","$","2008","48541"
"Wyoming","Per Capita Personal Income, NSA","$","2009","43549"
"Wyoming","Per Capita Personal Income, NSA","$","2010","45461"
"Wyoming","Per Capita Personal Income, NSA","$","2011","49493"
"Wyoming","Per Capita Personal Income, NSA","$","2012","52783"
"Wyoming","Per Capita Personal Income, NSA","$","2013","52749"
"Wyoming","Per Capita Personal Income, NSA","$","2014","56379"
"Wyoming","Per Capita Personal Income, NSA","$","2015","56322"
"Wyoming","Per Capita Personal Income, NSA","$","2016","55172"
